"ROW_ID","ID","STATE_NAME","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
4055,"371190061132","North Carolina","Mecklenburg County","Piedmont",2043,66.5687714,9.8384728,0,0,0.6402049,4.6010768,7.1463534,20.3076923,9.191641918,68.64182,0.262412627,30,0.4,4300.967412,295.4960105,0,0.052477009,0.728459322,0.899008842,0.347720387,1694141,187
4056,"371190061141","North Carolina","Mecklenburg County","Piedmont",921,72.8555918,6.514658,2.037037,0,33.9147287,19.218241,9.0119435,20.1025641,9.209123014,68.88048,0.271043847,30,0.4,4842.995683,107.0129817,0,0.059568241,1.094684135,1.197495705,0,1364961,14321
4057,"371190061142","North Carolina","Mecklenburg County","Piedmont",2191,81.6065723,18.3021451,6.6666667,4.7662695,7.6300578,0.8671839,9.9497946,20.1025641,9.209123014,68.88048,0.271043847,30,0.4,4718.577689,48.18106878,1.2468828,0.05675817,1.382786012,1.403198379,0,2018288,9238
4058,"371190061151","North Carolina","Mecklenburg County","Piedmont",2980,82.1812081,17.1447857,0,1.1363636,4.4066318,5.704698,1.2416107,20.1025641,9.209123014,68.88048,0.271043847,30,0.4,4531.956786,166.0066667,0,0.05381847,1.512343338,1.527444038,0.91823333,862818,2161
4059,"371190061152","North Carolina","Mecklenburg County","Piedmont",669,89.6860987,69.5067265,0,0,0,0,0,20.1025641,9.209123014,68.88048,0.271043847,30,0.4,4592.070664,295.0469772,0,0.053851261,2.325401045,1.987992464,5.304091997,1175990,1260
4060,"371190062081","North Carolina","Mecklenburg County","Piedmont",928,7.2198276,27.0474138,4.5703839,2.5586354,6.0693642,3.8793103,4.5258621,18.1538462,9.139281918,67.19078,0.239595732,30,0.4,3360.488405,82.62028511,0,0.038447462,0.300521558,0.124306431,6.301818802,1827566,848
4061,"371190062082","North Carolina","Mecklenburg County","Piedmont",2836,9.2736248,5.3596615,2.0169161,0.7111111,2.9069767,3.2440056,10.8603667,18.1538462,9.139281918,67.19078,0.239595732,30,0.4,3434.188656,134.1722786,0.9290541,0.039289083,0.561680508,0.144515943,3.35556116,1543736,565
4062,"371190062101","North Carolina","Mecklenburg County","Piedmont",2587,18.7475841,9.277155,1.7693716,2.1089631,2.016546,3.3243139,12.36954,15.1794872,9.153727123,67.62473,0.22482481,30,0.4,3785.571326,66.78315484,0.9499136,0.04475124,1.231817933,0.265607944,1.326181079,5258139,11839
4063,"371190062102","North Carolina","Mecklenburg County","Piedmont",2152,34.5260223,3.6710037,2.8571429,0,19.4855306,11.105948,24.1171004,15.1794872,9.153727123,67.62473,0.22482481,30,0.4,3962.115801,23.03215083,0,0.049561359,0.672888175,0.406107475,0.555879636,2932224,18232
4064,"371190062111","North Carolina","Mecklenburg County","Piedmont",3513,18.4173071,9.3652149,4.1644977,0,1.9072388,3.9567321,10.0483917,17.8461538,9.154132055,67.63686,0.246346909,30,0.4,3641.965199,127.2928086,0,0.043711111,0.804266329,0.534073869,0.923902046,3435024,4499
4065,"371190062112","North Carolina","Mecklenburg County","Piedmont",3033,15.6940323,4.3853821,1.5513898,0,0,6.5611606,16.9798879,17.8461538,9.154132055,67.63686,0.246346909,30,0.4,3825.083963,25.01217017,0,0.046793388,0.606594752,0.767401417,0,2278412,0
4066,"371190062121","North Carolina","Mecklenburg County","Piedmont",3078,34.2430149,7.0469799,1.3233602,3.4013605,1.6445623,10.948668,10.1689409,19.3846154,9.167961096,67.75017,0.272774126,30,0.4,3740.038319,152.6182252,2.7410208,0.04564099,0.359582833,1.355542912,0.288447496,2769787,5895
4067,"371190062122","North Carolina","Mecklenburg County","Piedmont",1133,35.3045013,23.4774934,3.8331454,3.4391534,0,7.4139453,12.6213592,19.3846154,9.167961096,67.75017,0.272774126,30,0.4,3737.910681,391.5907004,0,0.045781088,0.290007722,2.745111091,5.590176446,857290,0
4068,"371190062141","North Carolina","Mecklenburg County","Piedmont",1603,28.0099813,17.1052632,4.5861298,0,3.9153439,9.2950717,5.801622,17.6410256,9.167506575,67.85884,0.218455999,30,0.4,4265.355356,7.152873721,6.2977099,0.053747459,0.244579892,0.640806059,1.595322979,2822281,16656
4069,"371190062142","North Carolina","Mecklenburg County","Piedmont",2471,22.0963173,14.6904087,1.3609851,2.8953229,1.2486428,5.2205585,12.5050587,17.6410256,9.167506575,67.85884,0.218455999,30,0.4,4013.392844,40.02119947,0,0.049984577,0.286350424,1.07335289,0,2713682,8494
4070,"371190062161","North Carolina","Mecklenburg County","Piedmont",1917,13.5628586,11.0067814,3.5087719,2.7122642,6.3249001,0.4694836,24.934794,14.5641026,9.121744932,67.00543,0.212910397,30,0.4,3226.619495,298.0922057,0,0.039570723,0.224708147,0.097020469,1.134747697,1887036,4041843
4071,"371190062171","North Carolina","Mecklenburg County","Piedmont",1074,9.4040968,7.7281192,0,0,10.7142857,3.6312849,24.6741155,14.5641026,9.121744932,67.00543,0.212910397,30,0.4,3478.248964,19.09312439,2.6415094,0.038826451,0.189285635,0.102541707,0.077050988,1511173,4704726
4072,"371190062172","North Carolina","Mecklenburg County","Piedmont",1961,20.499745,16.318205,0,0,0,4.6404895,17.6950535,14.5641026,9.121744932,67.00543,0.212910397,30,0.4,3320.102929,28.08492749,0,0.038301585,0.253239486,0.107401976,1.202056554,1948456,2043592
4073,"371190062181","North Carolina","Mecklenburg County","Piedmont",2938,11.334241,6.8413887,3.9353479,0,1.6871166,6.6031314,13.886998,11.7948718,9.119577534,67.25165,0.213476872,30,0.4,3497.237421,33.89127672,0,0.039808642,0.194727809,0.111122471,0.764868734,3714366,6681401
4074,"371190062191","North Carolina","Mecklenburg County","Piedmont",3005,17.2712146,19.3344426,13.7710168,0,0.6902899,2.063228,25.7570716,11.7948718,9.119577534,67.25165,0.213476872,30,0.4,3579.399554,21.14859594,0,0.041130334,0.25081319,0.12181674,0.918015896,4124185,5895045
4075,"371190062201","North Carolina","Mecklenburg County","Piedmont",1484,16.7789757,8.1730769,2.2900763,2.4,0,5.3234501,22.9110512,11.7948718,9.119577534,67.25165,0.213476872,30,0.4,3797.669072,73.57841721,10.0740741,0.045384346,0.580703192,0.175566107,1.748477391,4383737,7729226
4076,"371190062202","North Carolina","Mecklenburg County","Piedmont",1356,5.2359882,17.699115,0,0,0,0,26.2536873,11.7948718,9.119577534,67.25165,0.213476872,30,0.4,3552.09544,98.67356063,0,0.04070247,0.556204314,0.155857748,1.466699739,994664,580924
4077,"371190062211","North Carolina","Mecklenburg County","Piedmont",3861,31.2613313,12.4170868,3.5321101,0,0.7008484,11.5514116,9.8938099,18.0512821,9.147606027,67.86571,0.204838042,30,0.4,4221.740808,18.25592629,0,0.054588427,0.305704883,0.336724932,0.377135234,4923631,12734
4078,"371190062221","North Carolina","Mecklenburg County","Piedmont",997,15.2457372,11.0330993,0,0,5.5412371,1.003009,9.4282849,18.0512821,9.147606027,67.86571,0.204838042,30,0.4,4121.775468,36.97134459,0,0.052946556,0.303225213,0.163588879,0.557169853,5587014,245583
4079,"371190062222","North Carolina","Mecklenburg County","Piedmont",2963,22.5784678,15.5248059,4.4825313,0,1.5801354,5.3661829,11.4748566,18.0512821,9.147606027,67.86571,0.204838042,30,0.4,4886.598629,3.675730483,6.0301508,0.061704145,0.181830526,0.159502339,0.069402597,25706239,3135488
4080,"371190062231","North Carolina","Mecklenburg County","Piedmont",2453,35.5075418,25.5605381,1.8817204,0,2.8717294,5.3403995,11.9037913,22.2564103,9.182344658,68.21947,0.236027331,30,0.4,4504.829919,8.46233823,15.4266958,0.058797315,0.226651351,0.341304278,0.764392672,11603290,66228
4081,"371190062241","North Carolina","Mecklenburg County","Piedmont",3182,36.4236329,36.9264614,3.2069971,4.7313553,14.1634981,6.9138906,13.2306725,22.2564103,9.182344658,68.21947,0.236027331,30,0.4,4038.834812,74.19014103,2.8975265,0.049750659,0.225114339,1.570046721,3.096940948,12761869,78842
4082,"371190063051","North Carolina","Mecklenburg County","Piedmont",4203,54.5086843,13.5141566,0.6196378,0,0.4548901,4.9964311,10.5400904,17.4358974,9.182896986,67.91462,0.22704289,30,0.4,3350.108544,31.3880134,1.1476664,0.065445902,0.133495551,0.147695404,0.313960705,15201210,145840
4083,"371190063061","North Carolina","Mecklenburg County","Piedmont",1399,23.5167977,16.3265306,0,5.720339,5.7880677,4.6461758,25.5897069,17.4358974,9.182896986,67.91462,0.22704289,30,0.4,3804.988992,68.58554894,21.2981744,0.046812762,0.177465837,1.112088422,3.592069567,4798471,7571
4084,"371190063071","North Carolina","Mecklenburg County","Piedmont",3421,27.3019585,15.1710026,3.6889898,0,1.3190437,8.0970476,12.6571178,17.4358974,9.182896986,67.91462,0.22704289,30,0.4,3490.912821,23.12296137,6.7407922,0.050465686,0.160030965,0.642271457,0.606480626,4324917,14398
4085,"371190063072","North Carolina","Mecklenburg County","Piedmont",1168,47.260274,23.8013699,0,3.4334764,0,8.4760274,6.3356164,17.4358974,9.182896986,67.91462,0.22704289,30,0.4,3742.761211,46.69657403,0,0.050989158,0.157688106,0.611452266,0.450298733,9957106,44691
4086,"371190063081","North Carolina","Mecklenburg County","Piedmont",4271,19.8548349,8.7801452,4.2079208,1.3521458,2.6962457,9.4357293,12.1985484,18.0512821,9.168143562,67.59914,0.275371491,30,0.4,3492.663724,125.6335305,1.6460905,0.044501103,0.562188413,0.561974698,2.104058044,3444581,12762
4087,"371190063091","North Carolina","Mecklenburg County","Piedmont",1830,36.2295082,39.2896175,6.6009852,9.1358025,1.9040366,3.4972678,15.8469945,18.0512821,9.168143562,67.59914,0.275371491,30,0.4,3567.840544,139.869956,1.241535,0.045496071,0.35038619,1.020168919,5.365335053,2147207,0
4088,"371190063101","North Carolina","Mecklenburg County","Piedmont",3365,29.7771174,11.7087667,16.7083855,0,6.8448765,6.5081724,19.2273403,21.7435897,9.171401918,67.51318,0.220442386,30,0.4,3189.374004,26.18890019,18.8848921,0.0521009,0.175596202,0.49468342,0.563664398,13971198,8752
4089,"371190063111","North Carolina","Mecklenburg County","Piedmont",449,14.4766147,0,0,0,0,0,22.2717149,21.7435897,9.171401918,67.51318,0.220442386,30,0.4,3199.644883,47.99287186,9.4420601,0.051158961,0.301851491,0.173483514,0.867011965,8164526,27187
4090,"371190063112","North Carolina","Mecklenburg County","Piedmont",3604,17.5083241,12.8468369,5.715784,0,2.5431426,6.6870144,6.4650388,21.7435897,9.171401918,67.51318,0.220442386,30,0.4,3321.456585,13.46219715,0,0.050601662,0.222094996,0.33078527,1.102548345,4789272,7616
4091,"371190064031","North Carolina","Mecklenburg County","Piedmont",2312,39.6626298,38.8408305,1.600674,2.8846154,4.5066991,5.5795848,14.4896194,17.3333333,9.149933973,66.99361,0.193639089,30,0.4,3065.876526,166.1245499,3.3557047,0.040761174,0.229588544,0.096012876,0.78409548,2000989,529018
4092,"371190064032","North Carolina","Mecklenburg County","Piedmont",1736,29.0898618,0,7.3280722,0,0,0.5760369,2.5921659,17.3333333,9.149933973,66.99361,0.193639089,30,0.4,2907.303439,97.93114933,14.2857143,0.042482593,0.242784413,0.094162027,0,3747812,25532
4093,"371190064033","North Carolina","Mecklenburg County","Piedmont",1668,10.6115108,7.5173721,4.853129,1.5384615,0.6639004,2.0383693,18.2254197,17.3333333,9.149933973,66.99361,0.193639089,30,0.4,3057.017882,54.21447253,21.0743802,0.044218539,0.34923719,0.107395088,0.11598027,3829471,16140
4094,"371190064041","North Carolina","Mecklenburg County","Piedmont",2363,8.379179,4.1472704,1.6746411,0,0,1.1849344,9.9026661,15.5897436,9.154155342,67.12079,0.184794362,30,0.4,2843.339448,30.57232529,0,0.047675368,0.25161298,0.098706328,0.103875552,11430333,23691
4095,"371190064042","North Carolina","Mecklenburg County","Piedmont",2221,11.7064385,3.8721297,3.5466461,0,0,3.2868077,16.2089149,15.5897436,9.154155342,67.12079,0.184794362,30,0.4,2933.198523,9.895080193,0,0.05352666,0.23873701,0.109715266,0.177849937,4436651,20000
4096,"371190064043","North Carolina","Mecklenburg County","Piedmont",2720,10.7352941,10.1470588,0,0,1.3743815,10.1102941,17.3897059,15.5897436,9.154155342,67.12079,0.184794362,30,0.4,2998.784143,26.27042601,0,0.058343995,0.194107819,0.121617941,0.130216568,7869047,101820
4097,"371190064081","North Carolina","Mecklenburg County","Piedmont",1178,2.37691,26.7402377,0,0,0,0,29.4567063,13.9487179,9.148446575,67.09558,0.223037181,30,0.4,3150.029499,259.4464327,0,0.040086954,0.263214793,0.098723759,1.380828283,687702,210473
4098,"371190064082","North Carolina","Mecklenburg County","Piedmont",1767,36.672326,11.2054329,0,0,8.0033003,1.0186757,17.2608942,13.9487179,9.148446575,67.09558,0.223037181,30,0.4,3210.363576,158.559849,8.1395349,0.040157914,0.346841816,0.111453916,7.43915956,1588448,258704
4099,"371190064091","North Carolina","Mecklenburg County","Piedmont",3059,7.7476299,8.5322001,3.3136966,0.9073234,1.7057569,1.2749264,29.0290945,13.9487179,9.148446575,67.09558,0.223037181,30,0.4,3152.995032,36.80562812,1.7942584,0.044789251,0.561703008,0.127089651,1.439270508,8733199,17466
4100,"371190064101","North Carolina","Mecklenburg County","Piedmont",1888,25.4237288,25.6355932,7.9956188,0,0.8943089,7.8389831,23.7817797,16,9.142816164,67.19423,0.242385962,30,0.4,3355.988735,36.12782206,2,0.042173546,1.045828674,0.161905173,2.771191263,909318,0
4101,"371190064102","North Carolina","Mecklenburg County","Piedmont",1379,33.0674402,26.3234228,6.122449,0,1.7410229,3.9158811,6.0188542,16,9.142816164,67.19423,0.242385962,30,0.4,3294.151615,46.91909484,7.6923077,0.042899895,1.441625478,0.153860168,0,1491879,9562
4102,"371190064111","North Carolina","Mecklenburg County","Piedmont",1930,63.3160622,48.7046632,11.6251483,14.1721854,15.1589242,1.9170984,23.3160622,16,9.142816164,67.19423,0.242385962,30,0.4,3281.851583,122.0247253,20.7776428,0.040967768,0.524861185,0.127617887,8.179285123,1652990,11227
4103,"371190064112","North Carolina","Mecklenburg County","Piedmont",1081,9.5282146,0,5.1282051,4.5685279,0,2.5901943,11.4708603,16,9.142816164,67.19423,0.242385962,30,0.4,3323.195275,31.26889526,0,0.041467937,0.716555666,0.140699788,2.793129383,1037405,0
4104,"371219502001","North Carolina","Mitchell County","Mountains",681,0.4405286,32.0117474,37.3177843,0,5.8928571,3.8179148,36.8575624,18.2564103,6.099556767,58.15726,0.047836264,20,0.2,846.4935331,0.300953177,22.3360656,0.018779374,0.025276395,0.071441774,0.202494359,53342319,0
4105,"371219502002","North Carolina","Mitchell County","Mountains",1238,3.1502423,24.1518578,5.3030303,0.1808318,12.3020707,6.1389338,25.2019386,18.2564103,6.099556767,58.15726,0.047836264,20,0.2,1346.593092,0.760689368,24.7826087,0.020316345,0.025606756,0.070231125,0.134178853,34726709,286233
4106,"371219502003","North Carolina","Mitchell County","Mountains",1850,5.6216216,30.1621622,3.7086093,0,16.303584,3.6216216,29.8918919,18.2564103,6.099556767,58.15726,0.047836264,20,0.2,750.8545792,0.916424238,33.7186898,0.020807386,0.028908098,0.103723408,0.078732712,63288360,135467
4107,"371219503001","North Carolina","Mitchell County","Mountains",2541,11.6096025,45.7253886,8.8301887,0,12.8279883,2.2825659,20.4250295,23.0769231,6.158001973,58.19179,0.057895419,20,0.2,587.9325751,15.16980331,38.8676358,0.021098636,0.034625636,0.276712765,0.639987187,56556317,0
4108,"371219503002","North Carolina","Mitchell County","Mountains",679,18.7039764,41.9402985,0,0,10.9259259,7.2164948,27.5405007,23.0769231,6.158001973,58.19179,0.057895419,20,0.2,283.2349133,10.49579669,27.2900763,0.020087366,0.037990015,0.158843424,0.102818921,18318856,0
4109,"371219503003","North Carolina","Mitchell County","Mountains",924,31.7099567,60.4347826,0,1.0666667,24.1017964,4.5454545,14.8268398,23.0769231,6.158001973,58.19179,0.057895419,20,0.2,429.2710683,28.04341782,17.0731707,0.021245393,0.039632398,0.296814183,3.337186989,5501618,0
4110,"371219504001","North Carolina","Mitchell County","Mountains",1139,10.4477612,25.8121159,0,0,2.308627,3.7752414,18.8762072,20.4102564,6.211664959,58.36981,0.065011054,20,0.2,651.3864251,36.06578529,34.5811052,0.022702301,0.038137375,0.613902805,1.016022958,18242622,65178
4111,"371219504002","North Carolina","Mitchell County","Mountains",2061,8.199903,33.3836099,9.2541436,0,12.9113924,6.065017,25.715672,20.4102564,6.211664959,58.36981,0.065011054,20,0.2,328.8055649,15.83923402,14.2548596,0.023925321,0.043917395,0.506737417,0.627411592,50863045,69019
4112,"371219504003","North Carolina","Mitchell County","Mountains",1706,4.6307151,29.7772567,4.7830923,4.7919294,1.9667171,9.0269637,17.8780774,20.4102564,6.211664959,58.36981,0.065011054,20,0.2,115.7253621,5.335279139,27.9109589,0.022060068,0.045402204,0.222857667,0.820085393,28790442,0
4113,"371239601011","North Carolina","Montgomery County","Piedmont",1229,17.4938975,31.4890155,13.8847858,0,13.9423077,11.4727421,12.3677787,21.7435897,8.149848219,59.56743,0.121387914,30,0.4,458.361591,16.71007719,20.7621551,0.023239073,0.517348592,0.026023261,0.097458328,72009176,76650
4114,"371239601021","North Carolina","Montgomery County","Piedmont",1991,77.2978403,74.1814278,0,5.6650246,36.5699874,9.2918132,2.2601708,21.7435897,8.149848219,59.56743,0.121387914,30,0.4,1483.333315,13.88383779,41.8894831,0.02681142,0.156230595,0.023492954,3.423133401,9590797,0
4115,"371239601022","North Carolina","Montgomery County","Piedmont",1111,57.1557156,74.4374437,0,4.4083527,40.7967033,6.8406841,24.2124212,21.7435897,8.149848219,59.56743,0.121387914,30,0.4,1014.662508,4.959949537,9.2243187,0.025960749,0.141037552,0.023957988,1.154763513,30999469,0
4116,"371239601023","North Carolina","Montgomery County","Piedmont",1351,56.6247224,41.8495298,1.7114914,0,19.1460055,1.2583272,26.0547742,21.7435897,8.149848219,59.56743,0.121387914,30,0.4,431.2463125,4.406103382,7.3394495,0.025035749,0.43744998,0.022533291,2.500983626,21435576,0
4117,"371239601024","North Carolina","Montgomery County","Piedmont",1503,55.7551564,52.6643599,3.6053131,1.4749263,23.6175115,4.657352,16.6999335,21.7435897,8.149848219,59.56743,0.121387914,30,0.4,340.7471593,9.472408437,42.3162584,0.023653146,2.141890933,0.023768418,1.218884687,13853621,54003
4118,"371239602011","North Carolina","Montgomery County","Piedmont",581,6.7125645,12.2203098,0,0,3.0549898,0,19.1049914,21.5384615,8.233684384,60.06524,0.094272028,30,0.4,275.3647221,2.119349304,17.8674352,0.01897615,0.106811578,0.0293778,0.116251108,108596914,44145
4119,"371239602012","North Carolina","Montgomery County","Piedmont",1413,47.4168436,26.7326733,4.0247678,0,18.961039,6.8648266,8.6341118,21.5384615,8.233684384,60.06524,0.094272028,30,0.4,345.0969857,0.80103343,19.2214112,0.021114901,0.115659517,0.022675276,1.064843881,30078974,113410
4120,"371239602021","North Carolina","Montgomery County","Piedmont",1488,34.5430108,56.7204301,3.2186459,1.4018692,7.2773973,7.3924731,12.7688172,21.5384615,8.233684384,60.06524,0.094272028,30,0.4,1142.322759,0.34783579,43.995098,0.021491041,0.085582092,0.023316518,0.906970916,39730874,31052
4121,"371239602022","North Carolina","Montgomery County","Piedmont",975,32.4102564,39.4871795,9.9029126,0,16.8831169,5.8461538,14.2564103,21.5384615,8.233684384,60.06524,0.094272028,30,0.4,1333.060837,0.171215362,34.3820225,0.020373383,0.076348113,0.022459561,1.401880974,23411703,76924
4122,"371239602023","North Carolina","Montgomery County","Piedmont",1871,16.3548904,27.077748,0,0,19.6515679,2.4585783,26.7771245,21.5384615,8.233684384,60.06524,0.094272028,30,0.4,341.9888973,0.362439081,23.7580994,0.020095146,0.088474832,0.022608161,0.847272588,45501971,0
4123,"371239603011","North Carolina","Montgomery County","Piedmont",1271,17.8599528,14.0833989,0,0,9.6566524,0.0786782,28.7175452,15.2820513,8.386264384,60.99612,0.086926955,30,0.4,521.7793535,1.38529866,0,0.019802492,0.077896921,0.021293659,0.069152363,78626447,2422827
4124,"371239603021","North Carolina","Montgomery County","Piedmont",1263,11.8764846,19.3982581,3.3419023,0,3.8246269,0,38.3214569,15.2820513,8.386264384,60.99612,0.086926955,30,0.4,1039.777196,1.244905593,4.6128501,0.023867327,0.142578642,0.027608084,0.04643127,29463139,14960872
4125,"371239603022","North Carolina","Montgomery County","Piedmont",1519,4.4766294,55.2995392,0,0,13.495072,0.9874918,23.5023042,15.2820513,8.386264384,60.99612,0.086926955,30,0.4,525.5025647,0.493958459,45.4193548,0.01879302,0.061032517,0.024865148,0.058853369,182214221,854521
4126,"371239604011","North Carolina","Montgomery County","Piedmont",1154,77.6429809,29.5971979,7.7044025,0,15.1484135,0.5199307,26.5164645,24.4102564,8.220756712,60.53405,0.099987424,30,0.4,431.9673641,0.356758319,24.328594,0.025619362,0.307297209,0.029999851,0.257767097,44039658,684944
4127,"371239604012","North Carolina","Montgomery County","Piedmont",1050,44.8571429,39.5614871,7.9331942,0,13.3574007,4.0952381,24.6666667,24.4102564,8.220756712,60.53405,0.099987424,30,0.4,343.4800391,0.31255628,31.4225053,0.02666117,0.207993937,0.031590514,0.544574224,34335838,0
4128,"371239604021","North Carolina","Montgomery County","Piedmont",730,14.3835616,29.5890411,0,0,25.9615385,2.739726,34.6575343,25.9487179,8.25569863,60.32368,0.088047214,30,0.4,326.498327,0.478843722,39.1908976,0.023198305,0.104243678,0.027468157,0.236854586,118823521,271737
4129,"371239604022","North Carolina","Montgomery County","Piedmont",452,26.5486726,57.9646018,0,0,40.0621118,11.7256637,17.699115,25.9487179,8.25569863,60.32368,0.088047214,30,0.4,560.6146805,0.826611657,29.1479821,0.022118169,0.24212128,0.025357094,0.369015056,47594074,115080
4130,"371239604023","North Carolina","Montgomery County","Piedmont",659,4.2488619,15.477997,7.6923077,0,16.9144981,13.2018209,38.2397572,25.9487179,8.25569863,60.32368,0.088047214,30,0.4,564.0070421,1.431837128,2.9279279,0.021460346,0.191868905,0.024196133,0.029312815,14791340,5380589
4131,"371239605011","North Carolina","Montgomery County","Piedmont",1861,77.7001612,52.6089295,0,13.3858268,29.1897891,10.3707684,5.749597,22.7692308,8.025854795,59.2938,0.087188997,30,0.4,331.9266156,17.47457462,22.4270353,0.031948145,0.075417894,0.027113338,0.818182063,19121737,256223
4132,"371239605012","North Carolina","Montgomery County","Piedmont",457,72.428884,34.5733042,7.2115385,6.5989848,20.0923788,0,42.2319475,22.7692308,8.025854795,59.2938,0.087188997,30,0.4,105.2249652,1.74317191,4.3478261,0.040180977,0.050914474,0.032387657,0.198310587,59977848,30360
4133,"371239605021","North Carolina","Montgomery County","Piedmont",509,2.1611002,22.9862475,1.8348624,0,11.5942029,2.1611002,17.2888016,22.7692308,8.025854795,59.2938,0.087188997,30,0.4,493.9916372,2.667623635,44.2060086,0.028258534,0.079527671,0.026992811,0.125682575,53845379,186210
4134,"371239605022","North Carolina","Montgomery County","Piedmont",1453,1.3764625,39.7632312,2.1172638,0,10.876452,7.9834825,25.6710255,22.7692308,8.025854795,59.2938,0.087188997,30,0.4,209.7549319,2.154199297,41.2133891,0.029576034,0.056634136,0.034193731,0.074155261,195033350,327206
4135,"371259501001","North Carolina","Moore County","Piedmont",1152,14.4097222,36.2847222,0,0,9.7877358,7.03125,15.0173611,17.3333333,8.041458904,59.22941,0.091278403,30,0.3,158.9042907,0.488225581,31.2749004,0.024642259,0.045187423,0.04250411,0,79845237,1791273
4136,"371259501002","North Carolina","Moore County","Piedmont",1557,35.5170199,47.46307,1.7605634,0,18.9437428,27.6814387,12.3314066,17.3333333,8.041458904,59.22941,0.091278403,30,0.3,137.0992171,0.511450571,24.4206774,0.02997344,0.04282612,0.043951,0,108969246,12688
4137,"371259501003","North Carolina","Moore County","Piedmont",731,11.627907,41.0396717,0,0,21.886121,2.1887825,15.0478796,17.3333333,8.041458904,59.22941,0.091278403,30,0.3,183.2893736,0.17476764,17.3126615,0.029764762,0.041805063,0.034242767,0.032144299,45931665,191215
4138,"371259502011","North Carolina","Moore County","Piedmont",919,31.773667,77.0402612,8.6363636,3.4825871,24.0938166,14.1458107,15.3427639,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,231.9035335,0.183842393,33.490566,0.029395928,0.057632548,0.028192199,1.457000896,13850403,0
4139,"371259502012","North Carolina","Moore County","Piedmont",1256,63.1369427,46.6273187,6.8429238,9.1139241,29.1262136,2.388535,10.0318471,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,194.5376281,0.039217692,49.6551724,0.028720835,0.051506727,0.030081571,1.176286469,11651803,0
4140,"371259502013","North Carolina","Moore County","Piedmont",998,76.1523046,69.1382766,0,0,55.8490566,5.6112224,9.5190381,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,192.8772942,0.203237788,13.2743363,0.030376201,0.050387701,0.030175293,0.857933422,11720507,13893
4141,"371259502021","North Carolina","Moore County","Piedmont",1252,5.0319489,18.6218212,0,0,14.8238153,9.9840256,25.798722,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,232.6880664,1.750903098,18.7207488,0.022940061,0.107000719,0.028067632,0.125945818,82754365,37471
4142,"371259502022","North Carolina","Moore County","Piedmont",1546,5.7567917,31.3658202,11.2623762,0,28.1893004,1.0996119,10.0905563,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,193.1315624,0.450770143,25.1624884,0.023674581,0.061227181,0.029092764,0.584663688,61057685,242855
4143,"371259502023","North Carolina","Moore County","Piedmont",1281,14.7540984,28.9617486,11.9402985,0,16.3857678,0,21.9359875,18.6666667,8.083249315,59.47814,0.090866648,30,0.3,325.8208553,0.781640052,27.5524476,0.02727886,0.087565826,0.024984925,0.304151473,73471247,23114
4144,"371259503031","North Carolina","Moore County","Piedmont",1797,19.9220924,12.0200334,0,0,0,0,66.9449082,10.0512821,7.924890137,59.26047,0.089425419,30,0.3,91.6844666,1.576454473,4.5193098,0.054794639,0.049510279,0.027152074,0.813618453,19460139,3161823
4145,"371259503041","North Carolina","Moore County","Piedmont",859,23.7485448,22.995283,0.2941176,0,28.7812041,0,41.0942957,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,136.0424337,1.176287686,13.5321101,0.043845337,0.052888924,0.027829545,0.071329434,65321999,510942
4146,"371259503042","North Carolina","Moore County","Piedmont",720,21.8055556,56.1111111,14.2105263,0,14.4893112,2.2222222,6.8055556,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,293.5429797,1.821201976,34.8375451,0.034519508,0.07168973,0.024130764,0.225126226,96717027,488021
4147,"371259503043","North Carolina","Moore County","Piedmont",781,41.1011524,27.8364116,9.8591549,8.7121212,30.5936073,0,40.0768246,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,139.3533997,0.895924188,23.297491,0.039462133,0.049923983,0.026303771,0.260532338,63305195,524781
4148,"371259503051","North Carolina","Moore County","Piedmont",1111,36.6336634,60.0360036,14.4112478,0,4.4699872,6.9306931,14.1314131,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,78.38422135,7.241619179,16.7865707,0.073992974,0.057906474,0.026568739,0.366525595,41644778,138628
4149,"371259503052","North Carolina","Moore County","Piedmont",1528,6.1518325,9.7513089,0,0,0,0,49.86911,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,101.5997559,1.469101347,0,0.051471356,0.044940191,0.024675789,0.864892375,9737166,1086753
4150,"371259503053","North Carolina","Moore County","Piedmont",743,48.7213997,0,0,0,0,0,40.1076716,16.7179487,7.995283014,59.19628,0.085902794,30,0.4,89.85010058,1.760736382,0,0.055901831,0.047829057,0.025229783,0.980519763,3638342,59624
