"CNTY_ID","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
41,"Guilford County","Piedmont",500156,51.0203546544025,36.4481778566038,5.46059518993711,2.59309827704402,11.4436587169811,5.90600678522013,15.8021920349057,19.9858087371069,8.15207038145283,61.6482005660377,0.212004507572327,30.5345911949686,0.380817610062893,6524.7134710761,139.313522630692,23.5469955374214,0.0139591723176101,0.532768876666667,1.80898492016667,6.14016506829245,1589480013,26912872
42,"Halifax County","Coastal Plain",44067,60.6800848444444,50.1655358866667,7.81046193333333,0.410867504444444,19.0309796266667,5.39159594222222,23.1297621777778,22.5663817822222,7.58349181113333,57.2636546666667,0.139922091733333,27.1111111111111,0.328888888888889,5360.16201280667,28.8314286910889,31.7560825911111,0.0123069106666667,0.108746130644444,0.151511046,3.11015640462222,1606042499,10051689
43,"Harnett County","Coastal Plain",123905,37.9809425142857,36.1727343793651,6.00412831111111,0.85138803968254,12.4817351507937,6.09004498253968,14.9082013809524,21.3561253666667,7.95716380522222,60.0148333333333,0.123789851349206,30,0.3,210.96117820619,30.7120512196032,14.4376690492063,0.031038569031746,0.157983036269841,0.0504664463492063,2.37764953977778,1474364425,16071711
44,"Haywood County","Mountains",58196,7.64039394693878,33.6883640530612,3.46209428979592,0.688241385714286,11.1734198612245,3.76574170408163,25.7471585591837,20.895866044898,6.34998875244898,58.5683102040816,0.0722851551632653,20,0.214285714285714,862.932103583061,45.3578210350204,25.1187132489796,0.295563334183673,0.313899432285714,0.110632218142857,2.00551071565306,1169582006,2438478
45,"Henderson County","Mountains",101518,17.1211723046875,29.1816956484375,3.878094540625,2.4295957140625,8.7203786140625,4.7953865484375,26.40960591875,18.8237179484375,6.83293796629687,60.1982775,0.121627963890625,24.84375,0.29375,329.897000058125,52.1997840474219,13.954033725,0.165910451265625,0.203543791671875,0.38003421559375,1.8998136911875,735845510,4176113
46,"Hertford County","Coastal Plain",22010,67.23873831,43.982162935,7.442629065,0.51084753,16.69103884,4.117414335,20.912407115,21.4,7.04092700005,56.9770395,0.0921404563,20,0.3,1064.25702978,1.86124296135,26.52283048,0.014695063,0.053964264,0.15891372905,3.71871936545,914689325,18737418
47,"Hoke County","Coastal Plain",52144,64.3669596757576,40.4985178212121,6.96446327575758,1.91056672424242,13.1658713636364,7.40193579393939,12.592738069697,21.6627816606061,7.6347283519697,60.8415806060606,0.117742801818182,30,0.336363636363636,90.3557167351515,18.011333138,8.14553621212121,0.0823521962727273,0.269188382363636,0.0541548569393939,1.30739720818182,649513819,2585483
48,"Hyde County","Coastal Plain",536,4.8507463,36.5671642,0,0,2.739726,7.6492537,18.0970149,19.2820513,5.656783836,56.62559,0.051942647,20,0.2,954.162811,0.011336718,0,0.019666329,0.02807979,0.02158082,0.019374763,381380257,25305696
49,"Iredell County","Piedmont",165305,24.8711349327273,27.4316835336364,5.23403594818182,1.94065733636364,10.2858150054545,4.91208453818182,16.8835767790909,21.1431235472727,8.87156273219091,65.2444569090909,0.193232186427273,29.3636363636364,0.372727272727273,1361.82584384909,40.5019049578455,15.5813148563636,0.169919078818182,0.349353083245455,0.238763129763636,2.40764978137273,1393536300,57116346
50,"Jackson County","Mountains",42983,21.8355526962963,42.6070296407407,6.82335651111111,1.46453179259259,10.1991777111111,4.5484091962963,21.0849310444444,20.1937321814815,6.43762664637037,59.282342962963,0.0620392765185185,20,0.225925925925926,19.4150770940741,29.0903645282963,15.9036857851852,0.061921265037037,0.14345309537037,0.0278556432962963,1.07335074281481,1271968590,9746824
51,"Johnston County","Coastal Plain",205130,32.8985622697368,33.0802367157895,4.04194323289474,1.89453659671053,11.8490632927632,5.78141422894737,14.9700862671053,20.3286099881579,8.04391654453289,61.3048728289474,0.146949503848684,28.0263157894737,0.305263157894737,105.597976957039,34.3766700214539,13.0226632276316,0.0270139211447368,0.360843312618421,0.210531950388158,1.76323972966447,1747061232,7451793
52,"Jones County","Coastal Plain",9326,37.7477698285714,45.5801469571429,6.50984252857143,0,15.8643520857143,4.14240128571429,22.7077308857143,20.2783882857143,6.14889123285714,58.8816471428571,0.0664069702857143,20,0.3,146.218310024286,12.784520604,20.1846804428571,0.0301700151428571,0.0454490567142857,0.05599951,0.204906703,1220836958,6031825
53,"Lee County","Piedmont",62676,43.8702615675,37.399299805,5.5581199775,3.5926696225,15.51293651,6.28064484,16.5210034825,22.0358974325,8.1279235274,59.34872025,0.134268356625,30,0.3975,103.91475806575,48.96884804265,17.3481219225,0.024345694275,0.2982098599,0.555542195775,4.60749613095,660607453,10725289
54,"Lenoir County","Coastal Plain",54406,54.7163119957447,49.9525964042553,9.72848559361702,1.66871178723404,20.372256312766,6.07788939148936,20.5604672425532,23.4980905595745,6.74485879338298,60.401020212766,0.102280647957447,20,0.3,446.509830378723,31.872820799234,26.1336326978723,0.0180251024893617,0.162945806680851,0.218078438659574,10.2600454567021,1032688220,5900299
55,"Lincoln County","Piedmont",85670,17.3583845313726,31.2263125039216,5.09219170588235,1.89158178235294,12.2820924392157,5.62365453137255,18.2089993568627,21.2086475607843,8.78334445872549,65.3131664705882,0.16336665154902,30,0.388235294117647,2437.34128221765,30.1784806092157,16.1764455960784,0.0409077058431373,0.164101094333333,0.287256301843137,2.17525038043137,766239897,23350160
